u,i,ts
65,41,124800
63,46,124800
111,0,124800
100,55,124820
63,46,124820
111,0,124820
63,46,124840
12,100,124860
100,25,124860
100,55,124860
63,46,124860
8,34,124860
47,70,124860
111,0,124860
26,100,124880
12,100,124880
100,55,124880
65,41,124880
63,46,124880
91,73,124880
8,34,124880
111,0,124880
63,46,124900
91,73,124900
8,25,124900
111,0,124900
63,46,124920
8,34,124920
111,0,124920
48,36,124940
8,34,124940
111,0,124940
104,22,124960
111,0,124960
66,32,124980
104,22,124980
111,0,124980
104,22,125020
65,0,125020
63,46,125040
11,45,125040
12,100,125060
104,22,125060
63,46,125060
94,5,125060
63,46,125080
12,100,125100
104,22,125100
100,55,125100
63,46,125100
66,5,125120
12,100,125120
63,46,125120
66,5,125140
63,46,125140
60,46,125140
66,5,125160
104,22,125160
63,46,125160
8,54,125160
60,46,125160
11,45,125160
104,22,125180
63,46,125180
60,46,125180
104,22,125200
12,55,125220
104,22,125220
60,46,125220
77,85,125240
104,22,125240
100,55,125240
12,100,125260
100,55,125260
97,56,125260
63,46,125260
12,100,125280
63,46,125280
60,46,125280
66,5,125300
66,83,125300
12,100,125300
104,22,125300
60,46,125300
69,94,125300
66,5,125320
66,83,125320
63,46,125320
11,45,125320
66,83,125340
100,55,125340
63,46,125340
66,5,125360
100,55,125360
39,53,125360
12,100,125380
12,55,125380
80,87,125380
102,38,125380
28,53,125380
66,5,125400
12,100,125400
12,55,125400
48,11,125400
104,22,125400
65,11,125400
63,46,125400
11,41,125400
11,85,125400
11,0,125400
66,83,125420
12,100,125420
12,55,125420
104,22,125420
65,11,125420
63,46,125420
39,27,125420
11,85,125420
33,0,125420
66,5,125440
12,100,125440
12,55,125440
104,22,125440
63,46,125440
91,73,125440
39,27,125440
60,46,125440
66,5,125460
12,100,125460
104,22,125460
65,41,125460
91,73,125460
66,20,125480
12,100,125480
104,22,125480
63,46,125480
91,73,125480
60,46,125480
66,20,125500
66,5,125500
12,100,125500
63,46,125500
91,73,125500
21,5,125500
69,94,125500
66,20,125520
104,22,125520
109,23,125520
63,46,125520
82,51,125520
104,22,125540
63,46,125540
8,32,125540
26,59,125540
26,34,125540
26,54,125540
60,54,125540
55,34,125540
104,22,125560
63,46,125560
66,5,125580
63,46,125580
33,36,125580
37,2,125580
63,46,125600
85,111,125600
60,34,125600
66,5,125620
63,46,125620
60,54,125620
69,94,125620
63,46,125640
91,73,125640
66,5,125660
104,41,125660
63,46,125660
33,36,125660
66,5,125680
63,46,125680
33,36,125680
66,5,125700
63,46,125700
33,36,125700
66,5,125720
63,46,125720
63,46,125740
21,94,125740
109,23,125760
63,46,125760
33,36,125760
63,46,125780
33,36,125780
108,87,125800
63,46,125800
33,36,125800
63,46,125820
60,54,125820
33,36,125820
100,54,125840
108,87,125840
63,46,125840
33,36,125840
100,34,125860
33,36,125860
100,85,125880
71,2,125880
33,36,125880
100,46,125900
108,87,125900
91,73,125900
71,2,125900
33,36,125900
66,100,125920
49,102,125920
104,46,125920
108,87,125920
71,2,125920
33,36,125920
66,100,125940
100,54,125940
33,36,125940
66,100,125960
104,41,125960
100,46,125960
60,54,125960
47,54,125960
33,36,125960
66,100,125980
21,25,125980
47,54,125980
33,36,125980
66,100,126000
48,104,126000
47,34,126000
47,54,126000
85,36,126020
47,34,126020
47,54,126020
85,36,126040
47,54,126040
71,2,126040
11,0,126060
47,54,126060
71,2,126060
60,32,126080
11,0,126080
47,54,126080
71,2,126080
8,11,126100
60,32,126100
71,2,126100
111,36,126100
8,11,126120
8,0,126120
60,32,126120
47,54,126120
48,104,126140
104,41,126140
8,36,126140
85,36,126140
60,32,126140
11,36,126140
47,54,126140
48,104,126160
8,36,126160
60,32,126160
47,54,126160
48,104,126180
8,36,126180
60,32,126180
47,54,126180
71,2,126180
48,104,126200
8,36,126200
60,32,126200
47,54,126200
71,2,126200
8,36,126220
60,32,126220
47,54,126220
71,2,126220
66,46,126240
48,104,126240
8,36,126240
60,32,126240
47,54,126240
46,68,126240
71,2,126240
66,46,126260
48,104,126260
8,36,126260
60,32,126260
71,2,126260
66,46,126280
8,36,126280
8,7,126280
60,32,126280
71,2,126280
66,46,126300
100,87,126300
8,36,126300
60,32,126300
71,2,126300
66,46,126320
104,59,126320
8,36,126320
60,32,126320
47,54,126320
71,2,126320
66,46,126340
8,36,126340
60,32,126340
47,54,126340
71,2,126340
66,46,126360
91,73,126360
8,36,126360
60,32,126360
47,54,126360
71,2,126360
111,0,126360
42,0,126360
66,46,126380
49,102,126380
100,111,126380
8,36,126380
60,32,126380
47,54,126380
71,2,126380
66,46,126400
8,36,126400
60,32,126400
47,54,126400
71,2,126400
66,46,126420
49,102,126420
104,56,126420
47,54,126420
71,23,126420
66,46,126440
48,11,126440
8,36,126440
60,32,126440
47,54,126440
66,46,126460
8,36,126460
60,32,126460
47,54,126460
111,5,126460
33,0,126460
66,46,126480
60,32,126480
47,54,126480
66,46,126500
49,104,126500
8,36,126500
60,32,126500
47,54,126500
33,0,126500
66,46,126520
60,32,126520
66,46,126540
49,102,126540
8,36,126540
60,32,126540
66,46,126560
8,36,126560
60,32,126560
47,54,126560
66,46,126580
60,32,126580
47,54,126580
66,46,126600
41,34,126600
60,32,126600
47,54,126600
66,46,126620
108,0,126620
91,73,126620
41,34,126620
60,32,126620
47,54,126620
61,41,126620
66,46,126640
91,73,126640
41,34,126640
41,54,126640
60,32,126640
47,54,126640
66,46,126660
41,34,126660
60,32,126660
47,54,126660
66,46,126680
49,102,126680
41,34,126680
60,32,126680
71,34,126680
66,46,126700
60,32,126700
66,46,126720
66,54,126720
49,102,126720
60,32,126720
47,54,126720
26,36,126720
104,102,126740
26,54,126740
57,70,126740
60,32,126740
47,54,126740
33,0,126740
66,46,126760
66,34,126760
91,73,126760
41,54,126760
26,54,126760
33,0,126760
66,46,126780
87,2,126780
26,54,126780
60,32,126780
47,34,126780
66,46,126800
7,54,126800
66,46,126820
108,0,126820
41,34,126820
26,54,126820
66,46,126840
41,34,126840
85,36,126840
60,32,126840
66,46,126860
85,36,126860
60,32,126860
108,0,126880
91,73,126880
60,32,126880
33,0,126880
66,46,126900
108,0,126900
87,59,126900
87,2,126900
87,32,126900
87,60,126900
26,54,126900
60,32,126900
33,2,126900
33,0,126900
66,46,126920
108,0,126920
87,2,126920
26,54,126920
66,46,126940
87,85,126940
87,11,126940
85,11,126940
26,54,126940
33,2,126940
48,87,126960
91,73,126960
87,85,126960
26,54,126960
33,2,126960
66,46,126980
33,2,126980
66,46,127000
55,34,127000
33,2,127000
66,46,127020
11,36,127020
33,2,127020
33,2,127040
61,36,127040
66,46,127060
104,64,127060
97,81,127060
71,23,127060
33,2,127060
61,36,127060
66,46,127080
48,11,127080
56,111,127080
33,2,127080
61,36,127080
66,46,127100
61,36,127100
66,111,127120
61,41,127120
61,36,127120
66,46,127160
49,102,127160
48,8,127160
66,46,127180
104,22,127180
8,0,127180
46,0,127180
55,41,127180
33,2,127180
66,46,127200
49,102,127200
87,32,127200
8,85,127200
11,0,127200
33,2,127200
66,46,127220
109,23,127220
22,34,127220
87,2,127220
87,32,127220
8,85,127220
33,2,127220
109,23,127240
22,34,127240
8,85,127240
11,0,127240
33,2,127240
22,34,127260
87,32,127260
8,85,127260
11,0,127260
33,2,127260
49,102,127280
8,85,127280
11,0,127280
49,102,127300
109,23,127300
8,85,127300
81,5,127300
11,0,127300
97,81,127320
22,34,127320
8,85,127320
69,5,127320
8,85,127340
55,41,127340
48,41,127360
109,23,127360
8,85,127360
55,41,127360
8,85,127380
111,44,127380
8,85,127400
11,54,127420
55,0,127420
61,36,127420
22,34,127440
22,34,127460
0,2,127460
104,46,127480
61,36,127500
41,56,127520
11,54,127520
80,111,127540
22,34,127540
41,56,127540
45,111,127540
80,111,127560
104,21,127560
22,34,127560
45,111,127560
11,54,127560
104,21,127580
22,34,127580
104,21,127600
104,34,127600
22,34,127620
35,104,127620
104,34,127660
80,83,127680
22,34,127680
47,111,127680
104,34,127700
41,56,127700
48,85,127720
104,34,127720
22,34,127720
100,36,127740
22,34,127740
11,54,127740
111,34,127740
104,34,127760
100,36,127760
108,87,127760
22,111,127760
100,36,127780
22,111,127780
41,56,127780
11,54,127780
96,0,127780
104,34,127800
61,41,127820
48,11,127840
111,34,127840
96,0,127840
33,0,127840
104,111,127860
104,34,127860
111,34,127860
96,0,127860
33,0,127860
104,21,127880
104,34,127880
22,111,127880
96,0,127880
12,111,127900
100,32,127900
22,111,127900
22,34,127900
60,46,127900
96,0,127900
109,23,127920
41,56,127920
96,0,127920
22,34,127940
12,40,127960
12,68,127960
80,36,127960
22,34,127960
60,46,127980
48,11,128000
109,23,128000
90,111,128000
22,46,128000
87,36,128000
111,5,128000
77,87,128020
109,23,128020
87,36,128020
111,36,128020
111,36,128040
109,23,128060
109,23,128080
85,54,128080
109,23,128100
111,36,128100
85,11,128120
111,36,128120
48,85,128140
48,11,128140
109,23,128140
111,36,128140
100,54,128160
111,5,128180
33,60,128180
49,55,128200
55,96,128200
111,5,128200
33,60,128200
61,36,128200
49,104,128220
48,85,128220
48,100,128260
109,23,128260
60,46,128260
85,32,128280
60,46,128280
77,96,128300
100,11,128300
85,32,128300
60,46,128300
17,36,128320
60,46,128320
17,36,128340
60,46,128340
55,96,128360
60,46,128400
55,0,128400
33,60,128400
77,40,128420
108,87,128420
22,83,128420
60,46,128420
55,96,128420
55,0,128420
77,40,128440
60,46,128440
55,0,128440
17,36,128460
17,100,128460
77,40,128460
108,87,128460
17,100,128480
77,40,128480
55,96,128480
17,100,128500
77,40,128500
60,46,128500
17,100,128520
77,40,128520
48,0,128520
22,46,128520
60,46,128520
17,100,128540
80,36,128540
48,0,128540
67,11,128540
60,46,128540
17,100,128560
48,0,128560
17,100,128580
48,0,128580
67,11,128580
61,36,128580
48,0,128600
108,87,128600
67,11,128600
85,11,128600
17,36,128620
17,100,128620
67,11,128620
111,5,128620
17,100,128640
108,87,128640
111,5,128640
80,36,128660
100,36,128660
109,23,128660
108,87,128660
22,83,128660
111,5,128660
108,87,128680
111,5,128680
17,100,128700
48,0,128700
67,11,128700
17,100,128720
108,87,128720
17,100,128740
48,0,128740
108,87,128740
67,11,128740
11,34,128740
17,100,128760
67,11,128760
67,34,128760
60,46,128760
17,100,128780
48,0,128780
67,11,128780
60,46,128780
17,100,128800
48,0,128800
48,0,128820
67,11,128820
85,11,128820
111,5,128820
17,100,128840
48,0,128840
109,23,128840
111,5,128840
17,100,128860
67,11,128860
35,0,128880
17,100,128900
80,36,128900
35,0,128900
17,100,128920
0,34,128920
33,34,128920
11,66,128920
11,34,128940
17,100,128940
0,34,128940
80,36,128960
67,11,128960
17,100,128980
67,85,128980
67,11,128980
35,0,128980
11,66,129000
17,100,129020
33,87,129020
17,100,129040
17,100,129060
108,87,129060
87,32,129060
71,36,129060
17,100,129080
48,32,129080
22,36,129080
71,36,129080
17,100,129100
108,87,129100
11,32,129100
71,36,129100
17,100,129120
11,32,129120
71,36,129120
17,100,129140
48,32,129140
22,34,129140
11,32,129140
71,36,129140
17,100,129160
48,32,129160
22,34,129160
11,32,129160
71,36,129160
48,32,129180
11,32,129180
71,36,129180
37,70,129200
33,11,129200
33,47,129200
17,100,129220
71,36,129220
17,100,129240
48,32,129240
11,32,129240
71,36,129240
48,32,129260
85,11,129260
11,32,129260
71,36,129260
48,32,129280
11,32,129280
71,36,129280
48,32,129300
67,11,129300
11,32,129300
71,36,129300
48,32,129320
67,11,129320
11,32,129320
71,36,129320
48,32,129340
67,11,129340
11,32,129340
11,66,129360
11,32,129360
37,70,129360
48,32,129380
71,36,129380
11,34,129400
17,100,129400
33,47,129400
48,66,129400
33,66,129420
11,34,129420
48,66,129420
11,34,129460
33,66,129460
67,32,129480
11,34,129480
11,34,129500
11,34,129520
67,32,129540
11,34,129540
11,34,129560
61,2,129560
17,81,129580
80,81,129580
77,7,129600
108,87,129600
67,32,129600
22,36,129600
26,32,129600
48,32,129620
67,32,129620
61,2,129620
67,32,129640
60,46,129640
77,0,129660
67,32,129660
11,34,129660
11,34,129680
60,46,129700
33,25,129700
26,32,129720
60,46,129720
26,32,129740
26,32,129760
48,87,129780
26,32,129780
11,70,129780
26,32,129800
60,46,129800
77,7,129820
26,32,129820
26,32,129840
61,2,129840
17,81,129860
87,60,129860
26,32,129860
17,81,129880
26,32,129880
26,32,129900
16,55,129920
33,25,129920
16,55,129940
96,8,129960
48,108,129960
109,23,129980
8,96,129980
8,96,130000
48,108,130020
8,54,130020
49,104,130040
104,56,130060
62,94,130080
49,104,130080
104,56,130080
91,97,130100
49,104,130100
91,97,130120
49,104,130120
104,56,130120
73,36,130120
33,25,130140
91,97,130140
104,56,130140
29,40,130180
91,46,130220
47,32,130220
87,60,130260
26,32,130260
42,47,130380
80,34,130460
17,34,130500
17,34,130520
111,3,146640
50,44,150660
3,5,173460
3,5,173480
3,5,173500
3,5,173520
27,4,173540
4,26,173560
3,5,173580
3,5,173640
61,87,173800
4,26,173840
87,2,173860
86,36,173860
86,36,173880
33,2,173900
92,4,173900
4,26,173900
33,87,173920
92,26,173920
27,4,173920
86,36,173940
33,56,173980
87,2,173980
61,2,174000
87,2,174000
87,2,174060
33,87,174120
87,2,174120
33,87,174140
33,2,174160
33,2,174200
33,2,174220
87,2,174220
33,2,174240
33,87,174240
87,2,174240
86,36,174240
33,2,174260
33,87,174260
2,87,174260
86,36,174260
33,2,174280
33,87,174280
2,87,174280
33,2,174300
77,4,174360
111,5,174360
15,42,174400
104,48,174540
5,3,174560
49,101,174600
104,25,174620
104,25,174640
15,42,174660
104,25,174660
33,60,174660
15,42,174680
49,104,174680
104,25,174680
38,13,174680
15,101,174700
15,42,174700
49,104,174700
104,25,174700
101,42,174700
38,10,174700
49,25,174720
104,25,174720
38,42,174720
104,25,174740
104,25,174760
49,104,174800
104,25,174800
86,36,174800
49,104,174820
49,25,174820
104,25,174820
15,48,174840
7,0,174840
15,101,174860
104,25,174860
104,25,174880
104,25,174900
7,0,174900
77,7,174940
86,55,174980
7,0,174980
7,0,175000
103,36,175020
15,101,175140
7,96,175140
7,0,175140
7,0,175160
7,0,175180
62,96,175200
7,0,175200
7,0,175220
7,0,175240
62,94,175260
7,0,175260
77,0,175280
7,0,175280
62,94,175300
99,34,175300
101,37,175300
86,34,175300
7,0,175300
38,42,175300
62,94,175320
7,0,175320
7,0,175340
38,40,175340
14,96,175340
41,36,175340
62,94,175360
15,37,175360
7,0,175360
38,40,175360
14,96,175360
7,0,175380
14,96,175380
7,0,175400
14,96,175400
62,94,175420
101,37,175420
86,36,175420
7,0,175420
38,40,175420
14,96,175420
7,0,175440
14,96,175440
7,0,175460
14,96,175460
62,94,175480
7,0,175480
14,96,175480
62,94,175500
103,111,175500
7,0,175500
62,94,175520
103,111,175520
7,0,175520
92,4,175540
7,0,175540
41,36,175540
62,94,175560
7,0,175560
7,0,175580
7,0,175600
62,94,175620
7,0,175620
62,94,175640
7,0,175640
62,94,175660
7,0,175660
62,94,175680
62,94,175700
41,36,175700
62,94,175720
103,111,175720
41,36,175720
62,94,175740
86,27,175740
86,53,175740
41,36,175740
28,53,175740
62,94,175760
7,0,175760
41,36,175760
62,94,175780
77,7,175780
7,0,175780
41,36,175780
28,53,175780
62,94,175800
7,0,175800
41,36,175800
62,94,175820
103,111,175820
7,0,175820
41,36,175820
62,94,175840
94,8,175840
41,36,175840
62,94,175860
103,111,175860
41,36,175860
103,111,175880
41,36,175880
28,111,175880
103,111,175900
62,94,175920
62,94,175940
62,94,175960
8,96,175980
41,36,175980
41,36,176000
8,96,176040
7,0,176040
7,0,176080
7,0,176100
7,0,176120
111,36,176120
33,2,176120
77,0,176140
7,0,176140
111,36,176140
33,2,176140
62,94,176160
77,0,176160
101,111,176160
8,14,176160
7,0,176160
62,94,176180
103,111,176180
8,96,176180
7,0,176180
62,94,176200
8,96,176200
7,0,176200
62,94,176220
77,7,176220
7,0,176220
49,25,176240
7,0,176240
33,2,176240
49,25,176260
90,92,176260
8,14,176260
7,0,176260
111,36,176260
49,25,176280
7,0,176280
49,25,176300
7,0,176300
33,2,176300
77,7,176320
7,0,176320
77,7,176340
77,0,176340
90,92,176340
7,0,176340
77,7,176360
7,0,176360
90,0,176380
90,92,176420
103,14,176440
14,96,176440
8,111,176460
47,32,176480
86,46,176520
7,46,176520
37,111,176540
86,46,176540
27,46,176540
27,32,176540
58,7,176600
15,101,176780
22,53,176840
22,53,176900
7,0,176920
33,2,177060
103,46,177080
18,99,177500
33,2,177540
33,2,177560
33,2,177580
33,2,177600
33,2,177620
33,2,177640
33,2,177660
33,2,177680
33,2,177700
33,2,177720
33,2,177740
33,2,177760
33,2,177780
33,2,177800
33,2,177820
33,2,177840
33,2,177860
33,2,177880
33,2,177900
33,2,177920
33,2,177940
33,2,178000
33,2,178020
33,2,178040
33,2,178060
33,2,178080
33,2,178100
33,2,178120
33,2,178140
33,2,178160
33,2,178180
33,2,178200
33,2,178220
33,2,178240
33,2,178260
33,2,178280
33,2,178300
33,2,178320
22,53,178340
33,2,178340
38,42,178360
33,2,178360
33,2,178380
33,2,178400
8,36,178420
33,2,178420
22,53,178440
33,2,178440
33,2,178460
16,89,178480
33,2,178480
33,2,178500
33,2,178520
33,2,178540
15,42,178560
33,2,178560
33,2,178580
33,2,178600
33,2,178620
102,52,178640
33,2,178640
15,101,178720
102,85,178720
33,2,178720
38,42,178740
33,2,178740
33,2,178760
33,2,178780
102,85,178800
33,2,178800
105,102,178820
105,52,178820
102,85,178820
105,102,178840
105,52,178840
102,85,178840
105,102,178860
102,85,178860
105,102,178880
105,52,178880
102,85,178880
85,52,178880
33,2,178880
105,102,178900
105,52,178900
102,85,178900
33,2,178900
105,102,178920
105,52,178920
102,85,178920
23,34,178920
33,2,178920
105,52,178940
102,85,178940
33,2,178940
105,52,178960
102,85,178960
85,52,178960
33,2,178960
105,52,178980
102,85,178980
33,2,178980
105,52,179000
33,2,179000
105,102,179020
105,52,179020
85,52,179020
33,2,179020
105,52,179040
102,85,179040
85,52,179040
102,85,179060
53,85,179060
33,2,179060
85,52,179080
102,85,179100
102,85,179120
33,2,179120
102,85,179140
85,52,179140
33,2,179140
33,2,179160
54,27,179180
33,2,179180
102,85,179200
102,52,179200
53,44,179200
33,2,179200
102,85,179220
102,52,179220
33,2,179220
102,52,179240
33,2,179240
102,52,179260
33,2,179320
53,44,179340
33,2,179340
54,27,179360
53,44,179360
33,2,179360
53,44,179380
33,2,179380
50,102,179400
33,2,179400
50,102,179420
33,2,179420
50,102,179440
45,52,179440
33,2,179440
53,44,179460
33,2,179460
53,44,179480
33,2,179480
50,102,179500
53,44,179500
33,2,179500
50,102,179520
53,44,179520
33,2,179520
50,102,179540
53,44,179540
33,2,179540
50,102,179560
53,44,179560
50,102,179580
56,56,179580
53,44,179580
50,102,179600
53,44,179600
50,102,179620
45,52,179620
50,102,179640
58,7,179640
53,44,179660
33,2,179700
50,102,179740
33,2,179740
50,102,179760
33,2,179760
53,44,179780
85,52,179800
45,52,179800
53,44,179820
33,2,179820
45,52,179840
45,52,179860
33,2,179860
53,44,179880
33,2,179880
53,44,179960
33,2,180020
33,2,180060
33,2,180080
45,52,180100
33,2,180100
50,102,180180
33,2,180180
50,102,180200
50,102,180220
53,44,180260
22,53,180260
33,2,180260
45,52,180280
33,2,180280
45,52,180300
33,2,180300
45,52,180320
53,85,180320
45,52,180340
53,85,180340
33,2,180340
45,52,180360
104,11,180380
33,2,180380
111,29,180400
33,2,180400
111,29,180420
33,2,180440
53,44,180460
33,2,180460
50,102,180480
33,2,180480
28,53,180500
33,2,180500
50,102,180520
33,2,180520
50,102,180540
50,102,180560
50,102,180580
50,102,180600
50,102,180640
45,52,180660
60,96,180660
50,102,180680
45,52,180680
50,102,180700
53,44,180700
33,2,180700
60,96,180720
50,102,180780
50,102,180800
53,44,180800
33,2,180800
50,102,180820
45,52,180820
50,102,180840
45,52,180840
25,20,180860
33,2,180900
53,44,180920
33,2,180920
45,52,180940
33,2,180940
33,2,180960
